1.280006E-1	1.280164E-1	1.280268E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280328E-1	1.280370E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280370E-1	1.280370E-1	1.280434E-1	1.280450E-1	1.280370E-1	1.280342E-1	1.280268E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280370E-1	1.280370E-1	1.280450E-1	1.280434E-1	1.280498E-1	1.280544E-1	1.280600E-1	1.280648E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280774E-1	1.280830E-1	1.280830E-1	1.280830E-1	1.280910E-1	1.280910E-1	1.280910E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.281028E-1	1.281060E-1	1.281140E-1	1.281140E-1	1.281140E-1	1.281108E-1	1.281060E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280910E-1	1.280910E-1	1.280910E-1	1.280910E-1	1.280830E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280728E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280544E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280572E-1	1.280530E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280664E-1	1.280680E-1	1.280680E-1	1.280648E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280600E-1	1.280572E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280544E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280558E-1	1.280680E-1	1.280760E-1
1.280924E-1	1.280862E-1	1.280830E-1	1.280802E-1	1.280760E-1	1.280760E-1	1.280712E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280558E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280482E-1	1.280450E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280586E-1	1.280648E-1	1.280760E-1	1.280760E-1	1.280816E-1	1.280830E-1	1.280830E-1	1.280830E-1	1.280910E-1	1.280952E-1	1.280980E-1	1.281060E-1	1.281060E-1	1.280996E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.281060E-1	1.281140E-1	1.281210E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281322E-1	1.281290E-1	1.281290E-1	1.281322E-1	1.281370E-1	1.281440E-1	1.281440E-1	1.281520E-1	1.281440E-1	1.281440E-1	1.281370E-1	1.281322E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281182E-1	1.281140E-1	1.281140E-1	1.281060E-1	1.280980E-1	1.280980E-1	1.280910E-1	1.280862E-1	1.280774E-1	1.280830E-1	1.280830E-1	1.280910E-1	1.280910E-1	1.280830E-1	1.280830E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280696E-1	1.280680E-1	1.280600E-1	1.280586E-1	1.280530E-1	1.280466E-1	1.280434E-1	1.280370E-1	1.280370E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280370E-1	1.280450E-1	1.280466E-1	1.280530E-1	1.280450E-1	1.280450E-1	1.280514E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280680E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280558E-1	1.280558E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280680E-1	1.280632E-1	1.280600E-1	1.280558E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280544E-1
1.280680E-1	1.280600E-1	1.280530E-1	1.280498E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280482E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280450E-1	1.280450E-1	1.280386E-1	1.280370E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280268E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280252E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280370E-1	1.280450E-1	1.280530E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280744E-1	1.280680E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280802E-1	1.280830E-1	1.280910E-1	1.280910E-1	1.280910E-1	1.280996E-1	1.281140E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281242E-1	1.281210E-1	1.281140E-1	1.281140E-1	1.281140E-1	1.281210E-1	1.281140E-1	1.281076E-1	1.281140E-1	1.281140E-1	1.281124E-1	1.281060E-1	1.281060E-1	1.280980E-1	1.280980E-1	1.280910E-1	1.280910E-1	1.280830E-1	1.280802E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280830E-1	1.280788E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280744E-1	1.280680E-1	1.280680E-1	1.280696E-1	1.280680E-1	1.280760E-1	1.280696E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280498E-1	1.280450E-1	1.280402E-1	1.280450E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280466E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280466E-1	1.280450E-1	1.280466E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280450E-1	1.280498E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280530E-1	1.280558E-1	1.280600E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280632E-1	1.280648E-1	1.280760E-1	1.280760E-1	1.280802E-1	1.280830E-1	1.280830E-1	1.280830E-1	1.280910E-1	1.280910E-1	1.280980E-1	1.280910E-1	1.280910E-1	1.280830E-1	1.280830E-1	1.280910E-1	1.280910E-1
1.280830E-1	1.280760E-1	1.280760E-1	1.280696E-1	1.280744E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280696E-1	1.280760E-1	1.280680E-1	1.280648E-1	1.280600E-1	1.280530E-1	1.280466E-1	1.280450E-1	1.280418E-1	1.280450E-1	1.280370E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280236E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280450E-1	1.280530E-1	1.280544E-1	1.280600E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280530E-1	1.280530E-1	1.280558E-1	1.280680E-1	1.280680E-1	1.280728E-1	1.280760E-1	1.280774E-1	1.280830E-1	1.280910E-1	1.280966E-1	1.280980E-1	1.281060E-1	1.281140E-1	1.281140E-1	1.281168E-1	1.281210E-1	1.281210E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281274E-1	1.281210E-1	1.281140E-1	1.281060E-1	1.281060E-1	1.281060E-1	1.281044E-1	1.281060E-1	1.280980E-1	1.281060E-1	1.281060E-1	1.280980E-1	1.280966E-1	1.280910E-1	1.280910E-1	1.280862E-1	1.280830E-1	1.280760E-1	1.280760E-1	1.280744E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280744E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280450E-1	1.280434E-1	1.280402E-1	1.280356E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280300E-1	1.280356E-1	1.280314E-1	1.280300E-1	1.280404E-1	1.280450E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280370E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280466E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280450E-1	1.280370E-1	1.280402E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280466E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280450E-1	1.280356E-1	1.280370E-1	1.280370E-1	1.280450E-1	1.280370E-1	1.280402E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280370E-1	1.280328E-1	1.280370E-1	1.280370E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1
1.280434E-1	1.280370E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280300E-1	1.280284E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280192E-1	1.280150E-1	1.280150E-1	1.280150E-1	1.280150E-1	1.280150E-1	1.280150E-1	1.280178E-1	1.280220E-1	1.280220E-1	1.280328E-1	1.280370E-1	1.280370E-1	1.280328E-1	1.280370E-1	1.280450E-1	1.280544E-1	1.280600E-1	1.280648E-1	1.280680E-1	1.280760E-1	1.280830E-1	1.280878E-1	1.280924E-1	1.281012E-1	1.281108E-1	1.281210E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281274E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281196E-1	1.281140E-1	1.281124E-1	1.281060E-1	1.281060E-1	1.281060E-1	1.281060E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280910E-1	1.280910E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280980E-1	1.280910E-1	1.280830E-1	1.280830E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280760E-1	1.280664E-1	1.280572E-1	1.280530E-1	1.280450E-1	1.280370E-1	1.280342E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280150E-1	1.280150E-1	1.280150E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280022E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279934E-1	1.279990E-1	1.279934E-1	1.279920E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279888E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279990E-1	1.280070E-1	1.280102E-1	1.280178E-1	1.280220E-1	1.280314E-1	1.280418E-1	1.280498E-1	1.280544E-1	1.280600E-1	1.280680E-1	1.280760E-1	1.280830E-1	1.280830E-1	1.280910E-1	1.280980E-1	1.281028E-1	1.281060E-1	1.281140E-1	1.281210E-1	1.281210E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281290E-1	1.281370E-1	1.281440E-1	1.281426E-1	1.281440E-1	1.281456E-1	1.281520E-1	1.281520E-1
1.280816E-1	1.280712E-1	1.280600E-1	1.280530E-1	1.280450E-1	1.280370E-1	1.280300E-1	1.280314E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280150E-1	1.280102E-1	1.280070E-1	1.280070E-1	1.280006E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.279990E-1	1.280070E-1	1.280134E-1	1.280220E-1	1.280300E-1	1.280402E-1	1.280450E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280600E-1	1.280616E-1	1.280744E-1	1.280774E-1	1.280894E-1	1.280980E-1	1.281060E-1	1.281140E-1	1.281290E-1	1.281290E-1	1.281370E-1	1.281398E-1	1.281440E-1	1.281520E-1	1.281600E-1	1.281686E-1	1.281820E-1	1.281820E-1	1.281820E-1	1.281820E-1	1.281820E-1	1.281820E-1	1.281750E-1	1.281718E-1	1.281670E-1	1.281600E-1	1.281520E-1	1.281520E-1	1.281440E-1	1.281440E-1	1.281370E-1	1.281370E-1	1.281306E-1	1.281290E-1	1.281290E-1	1.281242E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281210E-1	1.281140E-1	1.281140E-1	1.281140E-1	1.281060E-1	1.281060E-1	1.281060E-1	1.281060E-1	1.280910E-1	1.280910E-1	1.280910E-1	1.280910E-1	1.280816E-1	1.280760E-1	1.280586E-1	1.280450E-1	1.280314E-1	1.280220E-1	1.280206E-1	1.280070E-1	1.279888E-1	1.279760E-1	1.279690E-1	1.279582E-1	1.279540E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279492E-1	1.279444E-1	1.279366E-1	1.279310E-1	1.279230E-1	1.279310E-1	1.279310E-1	1.279310E-1	1.279230E-1	1.279230E-1	1.279230E-1	1.279230E-1	1.279150E-1	1.279150E-1	1.279150E-1	1.279150E-1	1.279230E-1	1.279294E-1	1.279352E-1	1.279412E-1	1.279460E-1	1.279540E-1	1.279540E-1	1.279568E-1	1.279658E-1	1.279808E-1	1.279976E-1	1.280134E-1	1.280220E-1	1.280344E-1	1.280544E-1	1.280680E-1	1.280760E-1	1.280876E-1	1.281060E-1	1.281154E-1	1.281210E-1	1.281290E-1	1.281370E-1	1.281370E-1	1.281370E-1	1.281370E-1	1.281370E-1	1.281440E-1	1.281520E-1	1.281600E-1	1.281670E-1	1.281600E-1	1.281670E-1	1.281670E-1	1.281670E-1	1.281734E-1	1.281750E-1	1.281806E-1	1.281820E-1	1.281820E-1	1.281820E-1	1.281884E-1	1.281900E-1	1.281980E-1
1.280588E-1	1.280284E-1	1.280192E-1	1.280134E-1	1.280070E-1	1.280070E-1	1.280150E-1	1.280086E-1	1.280150E-1	1.280206E-1	1.280220E-1	1.280220E-1	1.280164E-1	1.280150E-1	1.280150E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.279990E-1	1.279920E-1	1.279920E-1	1.279856E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279840E-1	1.279920E-1	1.279976E-1	1.280022E-1	1.280150E-1	1.280220E-1	1.280236E-1	1.280356E-1	1.280450E-1	1.280572E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280846E-1	1.280966E-1	1.281060E-1	1.281140E-1	1.281210E-1	1.281290E-1	1.281370E-1	1.281456E-1	1.281600E-1	1.281670E-1	1.281806E-1	1.281868E-1	1.281994E-1	1.282178E-1	1.282296E-1	1.282388E-1	1.282574E-1	1.282724E-1	1.282820E-1	1.282820E-1	1.282820E-1	1.282820E-1	1.282740E-1	1.282660E-1	1.282574E-1	1.282388E-1	1.282360E-1	1.282296E-1	1.282210E-1	1.282098E-1	1.282036E-1	1.281980E-1	1.281900E-1	1.281900E-1	1.281900E-1	1.281820E-1	1.281820E-1	1.281820E-1	1.281750E-1	1.281750E-1	1.281750E-1	1.281750E-1	1.281670E-1	1.281670E-1	1.281670E-1	1.281670E-1	1.281670E-1	1.281670E-1	1.281584E-1	1.281472E-1	1.281338E-1	1.281258E-1	1.281140E-1	1.281060E-1	1.280894E-1	1.280760E-1	1.280514E-1	1.280252E-1	1.279932E-1	1.279690E-1	1.279428E-1	1.279198E-1	1.279064E-1	1.278878E-1	1.278728E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278498E-1	1.278470E-1	1.278470E-1	1.278438E-1	1.278390E-1	1.278390E-1	1.278310E-1	1.278240E-1	1.278240E-1	1.278268E-1	1.278310E-1	1.278310E-1	1.278390E-1	1.278390E-1	1.278406E-1	1.278470E-1	1.278470E-1	1.278540E-1	1.278620E-1	1.278714E-1	1.278864E-1	1.279094E-1	1.279308E-1	1.279658E-1	1.280010E-1	1.280358E-1	1.280744E-1	1.281122E-1	1.281382E-1	1.281656E-1	1.281884E-1	1.282050E-1	1.282210E-1	1.282360E-1	1.282416E-1	1.282510E-1	1.282604E-1	1.282660E-1	1.282676E-1	1.282804E-1	1.282890E-1	1.282890E-1	1.282970E-1	1.283040E-1	1.283120E-1	1.283120E-1	1.283120E-1	1.283120E-1	1.283200E-1	1.283270E-1	1.283334E-1	1.283350E-1	1.283398E-1	1.283430E-1	1.283500E-1	1.283500E-1	1.283500E-1
1.281412E-1	1.281122E-1	1.280846E-1	1.280728E-1	1.280600E-1	1.280530E-1	1.280530E-1	1.280530E-1	1.280482E-1	1.280450E-1	1.280370E-1	1.280370E-1	1.280314E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280178E-1	1.280150E-1	1.280150E-1	1.280192E-1	1.280150E-1	1.280150E-1	1.280070E-1	1.280070E-1	1.279948E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279990E-1	1.280038E-1	1.280220E-1	1.280386E-1	1.280616E-1	1.280788E-1	1.281060E-1	1.281274E-1	1.281320E-1	1.281440E-1	1.281440E-1	1.281600E-1	1.281718E-1	1.281820E-1	1.281868E-1	1.281980E-1	1.282050E-1	1.282250E-1	1.282388E-1	1.282618E-1	1.282834E-1	1.282954E-1	1.283136E-1	1.283334E-1	1.283458E-1	1.283628E-1	1.283824E-1	1.283928E-1	1.284110E-1	1.284190E-1	1.284190E-1	1.284096E-1	1.283960E-1	1.283880E-1	1.283762E-1	1.283660E-1	1.283516E-1	1.283430E-1	1.283334E-1	1.283242E-1	1.283152E-1	1.283056E-1	1.283072E-1	1.283026E-1	1.282970E-1	1.282890E-1	1.282890E-1	1.282772E-1	1.282660E-1	1.282590E-1	1.282478E-1	1.282430E-1	1.282430E-1	1.282388E-1	1.282360E-1	1.282360E-1	1.282360E-1	1.282280E-1	1.282194E-1	1.282082E-1	1.281900E-1	1.281820E-1	1.281642E-1	1.281426E-1	1.281242E-1	1.280938E-1	1.280664E-1	1.280282E-1	1.279900E-1	1.279538E-1	1.279150E-1	1.278848E-1	1.278620E-1	1.278296E-1	1.278104E-1	1.278026E-1	1.277930E-1	1.277828E-1	1.277780E-1	1.277716E-1	1.277700E-1	1.277780E-1	1.277700E-1	1.277686E-1	1.277630E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277494E-1	1.277480E-1	1.277432E-1	1.277400E-1	1.277400E-1	1.277400E-1	1.277368E-1	1.277320E-1	1.277400E-1	1.277464E-1	1.277550E-1	1.277644E-1	1.277812E-1	1.278058E-1	1.278312E-1	1.278636E-1	1.279062E-1	1.279568E-1	1.280116E-1	1.280666E-1	1.281244E-1	1.281776E-1	1.282238E-1	1.282648E-1	1.282906E-1	1.283152E-1	1.283350E-1	1.283430E-1	1.283500E-1	1.283580E-1	1.283580E-1	1.283580E-1	1.283660E-1	1.283660E-1	1.283730E-1	1.283810E-1	1.283852E-1	1.283810E-1	1.283838E-1	1.283880E-1	1.283824E-1	1.283810E-1	1.283810E-1	1.283810E-1	1.283824E-1	1.283880E-1	1.283880E-1	1.283880E-1	1.283880E-1	1.283880E-1	1.283880E-1
1.281628E-1	1.281198E-1	1.280834E-1	1.280632E-1	1.280482E-1	1.280370E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280150E-1	1.280150E-1	1.280150E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.280070E-1	1.279990E-1	1.279990E-1	1.279920E-1	1.279920E-1	1.279776E-1	1.279760E-1	1.279760E-1	1.279760E-1	1.279760E-1	1.279888E-1	1.279990E-1	1.280134E-1	1.280220E-1	1.280466E-1	1.280696E-1	1.280910E-1	1.281168E-1	1.281290E-1	1.281440E-1	1.281568E-1	1.281688E-1	1.281778E-1	1.281820E-1	1.281948E-1	1.282098E-1	1.282266E-1	1.282446E-1	1.282542E-1	1.282724E-1	1.282890E-1	1.283088E-1	1.283286E-1	1.283444E-1	1.283762E-1	1.283928E-1	1.284174E-1	1.284420E-1	1.284648E-1	1.284908E-1	1.284998E-1	1.285030E-1	1.285014E-1	1.284950E-1	1.284800E-1	1.284634E-1	1.284462E-1	1.284340E-1	1.284190E-1	1.284022E-1	1.283880E-1	1.283852E-1	1.283730E-1	1.283644E-1	1.283532E-1	1.283444E-1	1.283350E-1	1.283318E-1	1.283184E-1	1.283120E-1	1.283040E-1	1.283012E-1	1.282970E-1	1.282890E-1	1.282820E-1	1.282756E-1	1.282676E-1	1.282590E-1	1.282510E-1	1.282430E-1	1.282360E-1	1.282312E-1	1.282178E-1	1.282022E-1	1.281836E-1	1.281568E-1	1.281290E-1	1.280998E-1	1.280712E-1	1.280312E-1	1.279856E-1	1.279460E-1	1.279092E-1	1.278652E-1	1.278298E-1	1.277978E-1	1.277780E-1	1.277582E-1	1.277550E-1	1.277480E-1	1.277480E-1	1.277368E-1	1.277250E-1	1.277106E-1	1.277090E-1	1.277090E-1	1.277076E-1	1.277020E-1	1.277020E-1	1.277020E-1	1.277020E-1	1.277090E-1	1.277090E-1	1.277090E-1	1.277090E-1	1.277020E-1	1.277020E-1	1.277020E-1	1.277020E-1	1.277090E-1	1.277170E-1	1.277170E-1	1.277250E-1	1.277368E-1	1.277582E-1	1.277872E-1	1.278178E-1	1.278588E-1	1.279152E-1	1.279780E-1	1.280450E-1	1.281136E-1	1.281776E-1	1.282314E-1	1.282878E-1	1.283412E-1	1.283822E-1	1.284008E-1	1.284110E-1	1.284110E-1	1.284040E-1	1.283976E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283960E-1	1.283912E-1	1.283880E-1	1.283880E-1	1.283880E-1	1.283810E-1	1.283810E-1	1.283810E-1	1.283730E-1	1.283730E-1	1.283730E-1	1.283660E-1
1.281702E-1	1.281136E-1	1.280760E-1	1.280544E-1	1.280418E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280150E-1	1.280070E-1	1.280022E-1	1.279990E-1	1.279990E-1	1.279920E-1	1.279920E-1	1.279920E-1	1.279840E-1	1.279760E-1	1.279760E-1	1.279704E-1	1.279690E-1	1.279658E-1	1.279610E-1	1.279540E-1	1.279540E-1	1.279610E-1	1.279610E-1	1.279690E-1	1.279690E-1	1.279872E-1	1.280148E-1	1.280402E-1	1.280744E-1	1.280982E-1	1.281290E-1	1.281412E-1	1.281568E-1	1.281686E-1	1.281820E-1	1.281994E-1	1.282194E-1	1.282360E-1	1.282542E-1	1.282724E-1	1.282890E-1	1.283026E-1	1.283228E-1	1.283350E-1	1.283444E-1	1.283596E-1	1.283866E-1	1.284008E-1	1.284254E-1	1.284448E-1	1.284816E-1	1.285088E-1	1.285426E-1	1.285560E-1	1.285704E-1	1.285720E-1	1.285624E-1	1.285518E-1	1.285364E-1	1.285100E-1	1.284922E-1	1.284736E-1	1.284602E-1	1.284490E-1	1.284420E-1	1.284340E-1	1.284174E-1	1.284054E-1	1.283960E-1	1.283880E-1	1.283810E-1	1.283730E-1	1.283660E-1	1.283580E-1	1.283472E-1	1.283350E-1	1.283318E-1	1.283152E-1	1.283120E-1	1.283040E-1	1.282922E-1	1.282890E-1	1.282804E-1	1.282660E-1	1.282462E-1	1.282328E-1	1.282146E-1	1.281916E-1	1.281734E-1	1.281426E-1	1.281108E-1	1.280774E-1	1.280342E-1	1.279854E-1	1.279338E-1	1.278832E-1	1.278452E-1	1.278074E-1	1.277780E-1	1.277550E-1	1.277336E-1	1.277202E-1	1.277090E-1	1.277020E-1	1.276972E-1	1.276940E-1	1.276870E-1	1.276870E-1	1.276870E-1	1.276790E-1	1.276710E-1	1.276710E-1	1.276710E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276854E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276742E-1	1.276710E-1	1.276710E-1	1.276806E-1	1.276940E-1	1.277034E-1	1.277306E-1	1.277550E-1	1.277812E-1	1.278148E-1	1.278636E-1	1.279152E-1	1.279778E-1	1.280526E-1	1.281214E-1	1.281884E-1	1.282510E-1	1.283180E-1	1.283702E-1	1.284068E-1	1.284326E-1	1.284420E-1	1.284420E-1	1.284420E-1	1.284340E-1	1.284340E-1	1.284340E-1	1.284270E-1	1.284270E-1	1.284270E-1	1.284190E-1	1.284158E-1	1.284082E-1	1.283976E-1	1.283912E-1	1.283880E-1	1.283746E-1	1.283660E-1	1.283580E-1	1.283580E-1	1.283596E-1	1.283612E-1	1.283612E-1	1.283500E-1	1.283366E-1
