1.279460E-1	1.279460E-1	1.279460E-1	1.279380E-1	1.279380E-1	1.279310E-1	1.279310E-1	1.279338E-1	1.279380E-1	1.279460E-1	1.279540E-1	1.279596E-1	1.279658E-1	1.279690E-1	1.279760E-1	1.279760E-1	1.279888E-1	1.279990E-1	1.280118E-1	1.280220E-1	1.280220E-1	1.280268E-1	1.280356E-1	1.280386E-1	1.280450E-1	1.280530E-1	1.280530E-1	1.280600E-1	1.280530E-1	1.280450E-1	1.280370E-1	1.280340E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280070E-1	1.280006E-1	1.279990E-1	1.279920E-1	1.279920E-1	1.279840E-1	1.279840E-1	1.279808E-1	1.279690E-1	1.279642E-1	1.279582E-1	1.279492E-1	1.279380E-1	1.279310E-1	1.279214E-1	1.279150E-1	1.279150E-1	1.279080E-1	1.279048E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279064E-1	1.279122E-1	1.279150E-1	1.279150E-1	1.279230E-1	1.279380E-1	1.279508E-1	1.279642E-1	1.279764E-1	1.279990E-1	1.280134E-1	1.280220E-1	1.280236E-1	1.280300E-1	1.280370E-1	1.280482E-1	1.280572E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280830E-1	1.280830E-1	1.280802E-1	1.280760E-1	1.280728E-1	1.280586E-1	1.280418E-1	1.280252E-1	1.280150E-1	1.280006E-1
1.280206E-1	1.280086E-1	1.279962E-1	1.279856E-1	1.279776E-1	1.279760E-1	1.279760E-1	1.279690E-1	1.279690E-1	1.279690E-1	1.279718E-1	1.279760E-1	1.279840E-1	1.279920E-1	1.279920E-1	1.279990E-1	1.279990E-1	1.280150E-1	1.280220E-1	1.280220E-1	1.280328E-1	1.280434E-1	1.280530E-1	1.280558E-1	1.280600E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280680E-1	1.280600E-1	1.280600E-1	1.280530E-1	1.280450E-1	1.280418E-1	1.280370E-1	1.280300E-1	1.280300E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280134E-1	1.280006E-1	1.279872E-1	1.279732E-1	1.279596E-1	1.279508E-1	1.279276E-1	1.279150E-1	1.279094E-1	1.279000E-1	1.278920E-1	1.278850E-1	1.278742E-1	1.278620E-1	1.278620E-1	1.278588E-1	1.278620E-1	1.278540E-1	1.278540E-1	1.278620E-1	1.278620E-1	1.278742E-1	1.278922E-1	1.279150E-1	1.279398E-1	1.279690E-1	1.279902E-1	1.280236E-1	1.280498E-1	1.280744E-1	1.280878E-1	1.281044E-1	1.281196E-1	1.281210E-1	1.281290E-1	1.281290E-1	1.281370E-1	1.281370E-1	1.281354E-1	1.281306E-1	1.281210E-1	1.281136E-1	1.280952E-1	1.280774E-1	1.280602E-1	1.280356E-1	1.280236E-1
1.280268E-1	1.280220E-1	1.280070E-1	1.279976E-1	1.279904E-1	1.279840E-1	1.279792E-1	1.279760E-1	1.279824E-1	1.279760E-1	1.279840E-1	1.279920E-1	1.280038E-1	1.280150E-1	1.280220E-1	1.280252E-1	1.280328E-1	1.280418E-1	1.280530E-1	1.280616E-1	1.280744E-1	1.280760E-1	1.280830E-1	1.280910E-1	1.280996E-1	1.281060E-1	1.281140E-1	1.281140E-1	1.281076E-1	1.281140E-1	1.281060E-1	1.280980E-1	1.280910E-1	1.280830E-1	1.280760E-1	1.280680E-1	1.280664E-1	1.280600E-1	1.280530E-1	1.280450E-1	1.280342E-1	1.280220E-1	1.280134E-1	1.279976E-1	1.279792E-1	1.279582E-1	1.279352E-1	1.279166E-1	1.279094E-1	1.278920E-1	1.278786E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278470E-1	1.278390E-1	1.278310E-1	1.278310E-1	1.278310E-1	1.278468E-1	1.278620E-1	1.278802E-1	1.279122E-1	1.279476E-1	1.279870E-1	1.280312E-1	1.280696E-1	1.280924E-1	1.281242E-1	1.281354E-1	1.281520E-1	1.281670E-1	1.281750E-1	1.281764E-1	1.281820E-1	1.281868E-1	1.281900E-1	1.281900E-1	1.281820E-1	1.281792E-1	1.281628E-1	1.281368E-1	1.281138E-1	1.280804E-1	1.280528E-1	1.280252E-1
1.280530E-1	1.280342E-1	1.280192E-1	1.279962E-1	1.279776E-1	1.279690E-1	1.279610E-1	1.279540E-1	1.279554E-1	1.279642E-1	1.279690E-1	1.279824E-1	1.279948E-1	1.280070E-1	1.280206E-1	1.280284E-1	1.280370E-1	1.280572E-1	1.280760E-1	1.280878E-1	1.281044E-1	1.281226E-1	1.281306E-1	1.281520E-1	1.281600E-1	1.281670E-1	1.281670E-1	1.281670E-1	1.281536E-1	1.281520E-1	1.281426E-1	1.281290E-1	1.281274E-1	1.281182E-1	1.281124E-1	1.281060E-1	1.280980E-1	1.280966E-1	1.280910E-1	1.280802E-1	1.280712E-1	1.280498E-1	1.280312E-1	1.280038E-1	1.279718E-1	1.279428E-1	1.279122E-1	1.278818E-1	1.278604E-1	1.278406E-1	1.278224E-1	1.278090E-1	1.278010E-1	1.277902E-1	1.277812E-1	1.277748E-1	1.277630E-1	1.277630E-1	1.277630E-1	1.277630E-1	1.277748E-1	1.277978E-1	1.278222E-1	1.278636E-1	1.279168E-1	1.279718E-1	1.280342E-1	1.280848E-1	1.281320E-1	1.281688E-1	1.281868E-1	1.282066E-1	1.282210E-1	1.282280E-1	1.282360E-1	1.282360E-1	1.282280E-1	1.282280E-1	1.282210E-1	1.282178E-1	1.282098E-1	1.281932E-1	1.281670E-1	1.281274E-1	1.280892E-1	1.280636E-1	1.280284E-1
1.280572E-1	1.280372E-1	1.280206E-1	1.279934E-1	1.279792E-1	1.279690E-1	1.279690E-1	1.279690E-1	1.279690E-1	1.279690E-1	1.279760E-1	1.279856E-1	1.279976E-1	1.280102E-1	1.280220E-1	1.280284E-1	1.280402E-1	1.280648E-1	1.280760E-1	1.280920E-1	1.281124E-1	1.281290E-1	1.281472E-1	1.281702E-1	1.281820E-1	1.281948E-1	1.281980E-1	1.281932E-1	1.281836E-1	1.281820E-1	1.281778E-1	1.281686E-1	1.281600E-1	1.281520E-1	1.281456E-1	1.281412E-1	1.281354E-1	1.281290E-1	1.281154E-1	1.281060E-1	1.280938E-1	1.280760E-1	1.280404E-1	1.280086E-1	1.279674E-1	1.279214E-1	1.278832E-1	1.278450E-1	1.278104E-1	1.277888E-1	1.277672E-1	1.277550E-1	1.277464E-1	1.277320E-1	1.277234E-1	1.277124E-1	1.277020E-1	1.277020E-1	1.277020E-1	1.277090E-1	1.277234E-1	1.277478E-1	1.277810E-1	1.278298E-1	1.279000E-1	1.279688E-1	1.280374E-1	1.281074E-1	1.281550E-1	1.281962E-1	1.282224E-1	1.282360E-1	1.282464E-1	1.282510E-1	1.282510E-1	1.282462E-1	1.282388E-1	1.282312E-1	1.282280E-1	1.282178E-1	1.282050E-1	1.281868E-1	1.281598E-1	1.281290E-1	1.280936E-1	1.280588E-1	1.280268E-1
1.281014E-1	1.280696E-1	1.280312E-1	1.280010E-1	1.279794E-1	1.279690E-1	1.279610E-1	1.279554E-1	1.279540E-1	1.279674E-1	1.279690E-1	1.279760E-1	1.279870E-1	1.280070E-1	1.280220E-1	1.280328E-1	1.280544E-1	1.280760E-1	1.280982E-1	1.281258E-1	1.281536E-1	1.281836E-1	1.282130E-1	1.282360E-1	1.282542E-1	1.282708E-1	1.282740E-1	1.282740E-1	1.282618E-1	1.282510E-1	1.282446E-1	1.282360E-1	1.282266E-1	1.282098E-1	1.281962E-1	1.281820E-1	1.281820E-1	1.281702E-1	1.281568E-1	1.281398E-1	1.281258E-1	1.280968E-1	1.280696E-1	1.280282E-1	1.279870E-1	1.279322E-1	1.278846E-1	1.278360E-1	1.278058E-1	1.277748E-1	1.277550E-1	1.277294E-1	1.277090E-1	1.277020E-1	1.276912E-1	1.276790E-1	1.276710E-1	1.276710E-1	1.276710E-1	1.276790E-1	1.276958E-1	1.277186E-1	1.277566E-1	1.278134E-1	1.278832E-1	1.279612E-1	1.280434E-1	1.281136E-1	1.281732E-1	1.282160E-1	1.282360E-1	1.282526E-1	1.282740E-1	1.282740E-1	1.282740E-1	1.282692E-1	1.282660E-1	1.282660E-1	1.282632E-1	1.282574E-1	1.282446E-1	1.282208E-1	1.281852E-1	1.281474E-1	1.281058E-1	1.280728E-1	1.280388E-1
1.281258E-1	1.280862E-1	1.280404E-1	1.280054E-1	1.279776E-1	1.279610E-1	1.279610E-1	1.279610E-1	1.279690E-1	1.279690E-1	1.279872E-1	1.280006E-1	1.280164E-1	1.280328E-1	1.280528E-1	1.280744E-1	1.280908E-1	1.281196E-1	1.281336E-1	1.281584E-1	1.281820E-1	1.282052E-1	1.282358E-1	1.282678E-1	1.282906E-1	1.283104E-1	1.283214E-1	1.283200E-1	1.283200E-1	1.283120E-1	1.282998E-1	1.282890E-1	1.282756E-1	1.282590E-1	1.282416E-1	1.282344E-1	1.282210E-1	1.282066E-1	1.281884E-1	1.281778E-1	1.281488E-1	1.281228E-1	1.280818E-1	1.280374E-1	1.279826E-1	1.279244E-1	1.278696E-1	1.278134E-1	1.277688E-1	1.277354E-1	1.277106E-1	1.277020E-1	1.276882E-1	1.276726E-1	1.276640E-1	1.276560E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276496E-1	1.276654E-1	1.276928E-1	1.277354E-1	1.277934E-1	1.278666E-1	1.279566E-1	1.280434E-1	1.281244E-1	1.281822E-1	1.282328E-1	1.282602E-1	1.282890E-1	1.282984E-1	1.283040E-1	1.283040E-1	1.282998E-1	1.282890E-1	1.282890E-1	1.282708E-1	1.282590E-1	1.282402E-1	1.282208E-1	1.281852E-1	1.281582E-1	1.281212E-1	1.280878E-1	1.280648E-1
1.281672E-1	1.281214E-1	1.280758E-1	1.280282E-1	1.279962E-1	1.279690E-1	1.279540E-1	1.279540E-1	1.279598E-1	1.279704E-1	1.279888E-1	1.280148E-1	1.280342E-1	1.280586E-1	1.280788E-1	1.281060E-1	1.281290E-1	1.281580E-1	1.281836E-1	1.282098E-1	1.282360E-1	1.282680E-1	1.282952E-1	1.283318E-1	1.283580E-1	1.283824E-1	1.283880E-1	1.283880E-1	1.283880E-1	1.283810E-1	1.283628E-1	1.283444E-1	1.283302E-1	1.283104E-1	1.282906E-1	1.282772E-1	1.282494E-1	1.282360E-1	1.282178E-1	1.281948E-1	1.281778E-1	1.281458E-1	1.281060E-1	1.280572E-1	1.280010E-1	1.279368E-1	1.278682E-1	1.278118E-1	1.277612E-1	1.277202E-1	1.276988E-1	1.276730E-1	1.276608E-1	1.276480E-1	1.276480E-1	1.276378E-1	1.276410E-1	1.276330E-1	1.276330E-1	1.276394E-1	1.276480E-1	1.276728E-1	1.277092E-1	1.277704E-1	1.278436E-1	1.279338E-1	1.280252E-1	1.281060E-1	1.281792E-1	1.282358E-1	1.282756E-1	1.282984E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283120E-1	1.283012E-1	1.282890E-1	1.282820E-1	1.282620E-1	1.282416E-1	1.282282E-1	1.281962E-1	1.281580E-1	1.281198E-1	1.280818E-1	1.280558E-1
1.281916E-1	1.281414E-1	1.280848E-1	1.280342E-1	1.279976E-1	1.279690E-1	1.279540E-1	1.279460E-1	1.279540E-1	1.279642E-1	1.279732E-1	1.279976E-1	1.280220E-1	1.280418E-1	1.280680E-1	1.280892E-1	1.281212E-1	1.281458E-1	1.281792E-1	1.282114E-1	1.282402E-1	1.282724E-1	1.282968E-1	1.283350E-1	1.283658E-1	1.283912E-1	1.284040E-1	1.284040E-1	1.283960E-1	1.283880E-1	1.283746E-1	1.283548E-1	1.283334E-1	1.283136E-1	1.282938E-1	1.282834E-1	1.282558E-1	1.282374E-1	1.282250E-1	1.281978E-1	1.281792E-1	1.281412E-1	1.281090E-1	1.280620E-1	1.279994E-1	1.279306E-1	1.278620E-1	1.277934E-1	1.277324E-1	1.276866E-1	1.276496E-1	1.276282E-1	1.276180E-1	1.276116E-1	1.276100E-1	1.276030E-1	1.275966E-1	1.275870E-1	1.275870E-1	1.275934E-1	1.276044E-1	1.276314E-1	1.276668E-1	1.277230E-1	1.277996E-1	1.278894E-1	1.279778E-1	1.280604E-1	1.281320E-1	1.281884E-1	1.282328E-1	1.282588E-1	1.282804E-1	1.282890E-1	1.282970E-1	1.282970E-1	1.282890E-1	1.282862E-1	1.282740E-1	1.282542E-1	1.282360E-1	1.282208E-1	1.281884E-1	1.281536E-1	1.281212E-1	1.280788E-1	1.280558E-1
1.282022E-1	1.281506E-1	1.280892E-1	1.280342E-1	1.279978E-1	1.279704E-1	1.279540E-1	1.279540E-1	1.279460E-1	1.279596E-1	1.279704E-1	1.279918E-1	1.280192E-1	1.280450E-1	1.280728E-1	1.280952E-1	1.281242E-1	1.281474E-1	1.281778E-1	1.281992E-1	1.282358E-1	1.282724E-1	1.283028E-1	1.283382E-1	1.283806E-1	1.284128E-1	1.284356E-1	1.284420E-1	1.284420E-1	1.284298E-1	1.284126E-1	1.283928E-1	1.283808E-1	1.283502E-1	1.283334E-1	1.283120E-1	1.282890E-1	1.282708E-1	1.282478E-1	1.282268E-1	1.281962E-1	1.281688E-1	1.281290E-1	1.280804E-1	1.280192E-1	1.279506E-1	1.278772E-1	1.278102E-1	1.277492E-1	1.277018E-1	1.276668E-1	1.276480E-1	1.276410E-1	1.276330E-1	1.276250E-1	1.276222E-1	1.276116E-1	1.276030E-1	1.276030E-1	1.276030E-1	1.276132E-1	1.276362E-1	1.276700E-1	1.277246E-1	1.277934E-1	1.278802E-1	1.279688E-1	1.280588E-1	1.281260E-1	1.281838E-1	1.282298E-1	1.282558E-1	1.282820E-1	1.282890E-1	1.283012E-1	1.283040E-1	1.283026E-1	1.282890E-1	1.282862E-1	1.282588E-1	1.282374E-1	1.282208E-1	1.281916E-1	1.281612E-1	1.281212E-1	1.280818E-1	1.280466E-1
