1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278878E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278756E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278834E-1	1.278834E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278652E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278668E-1	1.278700E-1	1.278636E-1	1.278684E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278770E-1	1.278850E-1	1.278906E-1	1.278952E-1	1.279000E-1	1.279048E-1	1.279032E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278850E-1	1.278878E-1	1.278802E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278526E-1	1.278390E-1	1.278390E-1	1.278310E-1	1.278310E-1	1.278310E-1	1.278310E-1	1.278310E-1	1.278326E-1	1.278422E-1	1.278526E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278700E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278850E-1	1.278920E-1	1.278920E-1	1.278906E-1
1.278892E-1	1.278920E-1	1.278920E-1	1.279000E-1	1.279000E-1	1.279080E-1	1.279080E-1	1.279000E-1	1.279000E-1	1.278952E-1	1.278920E-1	1.278920E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278920E-1	1.278920E-1	1.278878E-1	1.278850E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278786E-1	1.278850E-1	1.278850E-1	1.278920E-1	1.278892E-1	1.278850E-1	1.278834E-1	1.278770E-1	1.278770E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278984E-1	1.279000E-1	1.279080E-1	1.279032E-1	1.279080E-1	1.279094E-1	1.279150E-1	1.279150E-1	1.279150E-1	1.279150E-1	1.279080E-1	1.279080E-1	1.279080E-1	1.279000E-1	1.278920E-1	1.278850E-1	1.278802E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278498E-1	1.278484E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278512E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278714E-1	1.278714E-1	1.278700E-1	1.278700E-1	1.278770E-1
1.278850E-1	1.278850E-1	1.278850E-1	1.278818E-1	1.278850E-1	1.278906E-1	1.278920E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278770E-1	1.278770E-1	1.278850E-1	1.278850E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278786E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278668E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278878E-1	1.278920E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279080E-1	1.279150E-1	1.279198E-1	1.279310E-1	1.279366E-1	1.279380E-1	1.279444E-1	1.279444E-1	1.279366E-1	1.279246E-1	1.279182E-1	1.279122E-1	1.278984E-1	1.278834E-1	1.278742E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278438E-1	1.278326E-1	1.278310E-1	1.278310E-1	1.278296E-1	1.278240E-1	1.278240E-1	1.278160E-1	1.278160E-1	1.278160E-1	1.278160E-1	1.278160E-1	1.278224E-1	1.278310E-1	1.278406E-1	1.278470E-1	1.278540E-1	1.278572E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1
1.278850E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278968E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.278984E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278906E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278850E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278742E-1	1.278850E-1	1.278850E-1	1.278920E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279000E-1	1.279080E-1	1.278936E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278834E-1	1.278770E-1	1.278714E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278742E-1	1.278802E-1	1.278818E-1	1.278892E-1	1.278936E-1	1.279000E-1	1.279080E-1	1.279150E-1	1.279150E-1	1.279150E-1	1.279150E-1	1.279230E-1	1.279262E-1	1.279310E-1	1.279310E-1	1.279246E-1	1.279230E-1	1.279166E-1	1.279150E-1	1.279080E-1	1.279000E-1	1.278984E-1	1.278920E-1	1.278850E-1	1.278770E-1	1.278700E-1	1.278620E-1	1.278540E-1	1.278406E-1	1.278390E-1	1.278310E-1	1.278282E-1	1.278240E-1	1.278208E-1	1.278160E-1	1.278132E-1	1.278160E-1	1.278254E-1	1.278390E-1	1.278390E-1	1.278470E-1	1.278498E-1	1.278540E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278700E-1	1.278818E-1	1.278850E-1	1.278906E-1	1.278920E-1	1.279000E-1
1.279000E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278850E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278818E-1	1.278850E-1	1.278850E-1	1.278802E-1	1.278770E-1	1.278834E-1	1.278850E-1	1.278850E-1	1.278770E-1	1.278770E-1	1.278850E-1	1.278864E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278850E-1	1.278850E-1	1.278770E-1	1.278802E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278786E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278728E-1	1.278684E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278786E-1	1.278968E-1	1.279122E-1	1.279150E-1	1.279278E-1	1.279396E-1	1.279460E-1	1.279540E-1	1.279540E-1	1.279540E-1	1.279540E-1	1.279492E-1	1.279412E-1	1.279310E-1	1.279150E-1	1.279150E-1	1.279108E-1	1.279048E-1	1.278984E-1	1.278892E-1	1.278770E-1	1.278620E-1	1.278620E-1	1.278526E-1	1.278422E-1	1.278310E-1	1.278240E-1	1.278240E-1	1.278240E-1	1.278160E-1	1.278160E-1	1.278160E-1	1.278240E-1	1.278240E-1	1.278240E-1	1.278310E-1	1.278390E-1	1.278470E-1	1.278540E-1	1.278652E-1	1.278700E-1	1.278770E-1	1.278850E-1	1.278850E-1	1.278906E-1	1.278920E-1	1.278920E-1	1.278920E-1
1.278920E-1	1.278920E-1	1.278952E-1	1.279016E-1	1.279080E-1	1.279150E-1	1.279080E-1	1.279080E-1	1.279136E-1	1.279064E-1	1.279000E-1	1.278968E-1	1.278864E-1	1.278770E-1	1.278700E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278786E-1	1.278770E-1	1.278770E-1	1.278834E-1	1.278818E-1	1.278786E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278636E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278756E-1	1.278770E-1	1.278850E-1	1.278906E-1	1.278984E-1	1.279080E-1	1.279150E-1	1.279262E-1	1.279380E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279396E-1	1.279444E-1	1.279396E-1	1.279380E-1	1.279310E-1	1.279310E-1	1.279230E-1	1.279150E-1	1.279122E-1	1.278984E-1	1.278802E-1	1.278636E-1	1.278470E-1	1.278310E-1	1.278160E-1	1.278090E-1	1.278090E-1	1.278026E-1	1.278010E-1	1.278010E-1	1.278010E-1	1.278010E-1	1.278010E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278192E-1	1.278358E-1	1.278438E-1	1.278556E-1	1.278620E-1	1.278700E-1	1.278742E-1	1.278770E-1	1.278700E-1	1.278770E-1
1.278588E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278604E-1	1.278636E-1	1.278668E-1	1.278742E-1	1.278818E-1	1.278892E-1	1.278920E-1	1.278920E-1	1.278920E-1	1.278892E-1	1.278920E-1	1.278850E-1	1.278850E-1	1.278878E-1	1.278850E-1	1.278850E-1	1.278756E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278700E-1	1.278700E-1	1.278756E-1	1.278770E-1	1.278864E-1	1.279000E-1	1.279080E-1	1.279150E-1	1.279150E-1	1.279246E-1	1.279324E-1	1.279412E-1	1.279476E-1	1.279540E-1	1.279540E-1	1.279540E-1	1.279540E-1	1.279460E-1	1.279366E-1	1.279262E-1	1.279150E-1	1.279080E-1	1.278906E-1	1.278728E-1	1.278620E-1	1.278484E-1	1.278342E-1	1.278192E-1	1.278090E-1	1.277946E-1	1.277780E-1	1.277614E-1	1.277598E-1	1.277582E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277644E-1	1.277796E-1	1.277902E-1	1.278090E-1	1.278192E-1	1.278358E-1	1.278470E-1	1.278588E-1	1.278620E-1	1.278652E-1	1.278700E-1	1.278700E-1	1.278700E-1
1.278620E-1	1.278636E-1	1.278700E-1	1.278728E-1	1.278700E-1	1.278700E-1	1.278652E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278668E-1	1.278728E-1	1.278770E-1	1.278770E-1	1.278786E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278700E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278604E-1	1.278572E-1	1.278512E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278512E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278540E-1	1.278512E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278390E-1	1.278310E-1	1.278390E-1	1.278390E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278512E-1	1.278470E-1	1.278540E-1	1.278540E-1	1.278620E-1	1.278620E-1	1.278714E-1	1.278850E-1	1.278984E-1	1.279094E-1	1.279150E-1	1.279166E-1	1.279310E-1	1.279380E-1	1.279460E-1	1.279540E-1	1.279540E-1	1.279540E-1	1.279380E-1	1.279380E-1	1.279246E-1	1.279214E-1	1.279150E-1	1.278968E-1	1.278756E-1	1.278604E-1	1.278422E-1	1.278208E-1	1.278074E-1	1.277916E-1	1.277732E-1	1.277550E-1	1.277448E-1	1.277278E-1	1.277106E-1	1.277020E-1	1.276940E-1	1.276940E-1	1.276940E-1	1.276972E-1	1.277034E-1	1.277218E-1	1.277448E-1	1.277550E-1	1.277764E-1	1.277916E-1	1.278042E-1	1.278090E-1	1.278224E-1	1.278374E-1	1.278484E-1	1.278540E-1	1.278620E-1	1.278620E-1
1.278390E-1	1.278390E-1	1.278422E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278406E-1	1.278342E-1	1.278268E-1	1.278208E-1	1.278160E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278160E-1	1.278240E-1	1.278310E-1	1.278390E-1	1.278390E-1	1.278390E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278390E-1	1.278390E-1	1.278326E-1	1.278310E-1	1.278310E-1	1.278240E-1	1.278160E-1	1.278160E-1	1.278160E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278090E-1	1.278160E-1	1.278160E-1	1.278224E-1	1.278406E-1	1.278526E-1	1.278620E-1	1.278700E-1	1.278818E-1	1.279016E-1	1.279150E-1	1.279278E-1	1.279310E-1	1.279444E-1	1.279460E-1	1.279460E-1	1.279460E-1	1.279540E-1	1.279460E-1	1.279380E-1	1.279246E-1	1.279136E-1	1.278968E-1	1.278698E-1	1.278484E-1	1.278238E-1	1.278026E-1	1.277734E-1	1.277550E-1	1.277306E-1	1.277138E-1	1.277020E-1	1.276940E-1	1.276870E-1	1.276758E-1	1.276640E-1	1.276640E-1	1.276624E-1	1.276682E-1	1.276758E-1	1.276956E-1	1.277076E-1	1.277264E-1	1.277492E-1	1.277764E-1	1.278026E-1	1.278238E-1	1.278498E-1	1.278620E-1	1.278770E-1	1.278850E-1	1.278850E-1	1.278850E-1	1.278802E-1
1.278512E-1	1.278620E-1	1.278652E-1	1.278700E-1	1.278770E-1	1.278786E-1	1.278770E-1	1.278770E-1	1.278700E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278470E-1	1.278390E-1	1.278310E-1	1.278342E-1	1.278390E-1	1.278390E-1	1.278390E-1	1.278310E-1	1.278326E-1	1.278390E-1	1.278470E-1	1.278556E-1	1.278620E-1	1.278700E-1	1.278742E-1	1.278770E-1	1.278786E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278770E-1	1.278742E-1	1.278700E-1	1.278668E-1	1.278620E-1	1.278620E-1	1.278620E-1	1.278540E-1	1.278540E-1	1.278484E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278470E-1	1.278540E-1	1.278604E-1	1.278620E-1	1.278700E-1	1.278802E-1	1.278920E-1	1.279032E-1	1.279166E-1	1.279338E-1	1.279524E-1	1.279690E-1	1.279888E-1	1.280118E-1	1.280220E-1	1.280300E-1	1.280370E-1	1.280450E-1	1.280450E-1	1.280450E-1	1.280370E-1	1.280300E-1	1.280220E-1	1.280054E-1	1.279840E-1	1.279642E-1	1.279322E-1	1.279016E-1	1.278682E-1	1.278438E-1	1.278162E-1	1.277994E-1	1.277796E-1	1.277700E-1	1.277550E-1	1.277550E-1	1.277550E-1	1.277432E-1	1.277320E-1	1.277320E-1	1.277320E-1	1.277320E-1	1.277432E-1	1.277550E-1	1.277700E-1	1.277978E-1	1.278132E-1	1.278358E-1	1.278604E-1	1.278742E-1	1.278906E-1	1.279032E-1	1.279150E-1	1.279198E-1	1.279230E-1	1.279294E-1
