1.280220E-1	1.280220E-1	1.280220E-1	1.280164E-1	1.280150E-1	1.280192E-1	1.280220E-1	1.280220E-1	1.280300E-1	1.280370E-1	1.280450E-1	1.280530E-1	1.280680E-1	1.280760E-1	1.280760E-1	1.280830E-1	1.280910E-1	1.281044E-1	1.281154E-1	1.281290E-1	1.281370E-1	1.281504E-1	1.281600E-1	1.281670E-1	1.281820E-1	1.281836E-1	1.281964E-1	1.282098E-1	1.282224E-1	1.282360E-1	1.282430E-1	1.282574E-1	1.282660E-1	1.282804E-1	1.282862E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282848E-1	1.282756E-1	1.282692E-1	1.282660E-1	1.282590E-1	1.282510E-1	1.282430E-1	1.282360E-1	1.282360E-1	1.282280E-1	1.282210E-1	1.282130E-1	1.282130E-1	1.282050E-1	1.282050E-1	1.281980E-1	1.281900E-1	1.281884E-1	1.281820E-1	1.281778E-1	1.281750E-1	1.281670E-1	1.281600E-1	1.281472E-1	1.281370E-1	1.281290E-1	1.281242E-1	1.281108E-1	1.280980E-1	1.280760E-1	1.280586E-1	1.280328E-1	1.280086E-1	1.279762E-1	1.279444E-1	1.279150E-1	1.278892E-1	1.278636E-1	1.278468E-1	1.278208E-1	1.278042E-1	1.277716E-1	1.277566E-1	1.277416E-1	1.277320E-1	1.277218E-1	1.277138E-1	1.277090E-1	1.277062E-1	1.277090E-1	1.277062E-1	1.277090E-1	1.277090E-1	1.277062E-1	1.277020E-1	1.277020E-1	1.277048E-1	1.277090E-1	1.277090E-1	1.277090E-1	1.277076E-1	1.277020E-1	1.277020E-1	1.277062E-1	1.277090E-1	1.277170E-1	1.277234E-1	1.277352E-1	1.277536E-1	1.277764E-1	1.278058E-1	1.278298E-1	1.278652E-1	1.279152E-1	1.279628E-1	1.280160E-1	1.280650E-1	1.281182E-1	1.281628E-1	1.282008E-1	1.282388E-1	1.282708E-1	1.282890E-1	1.283040E-1	1.283136E-1	1.283214E-1	1.283270E-1	1.283270E-1	1.283270E-1	1.283270E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283120E-1	1.283120E-1	1.283120E-1	1.283040E-1	1.283040E-1	1.283026E-1	1.282970E-1	1.282890E-1
1.281750E-1	1.281672E-1	1.281322E-1	1.280952E-1	1.280632E-1	1.280482E-1	1.280370E-1	1.280314E-1	1.280328E-1	1.280418E-1	1.280600E-1	1.280648E-1	1.280760E-1	1.280936E-1	1.280996E-1	1.281210E-1	1.281290E-1	1.281306E-1	1.281440E-1	1.281584E-1	1.281702E-1	1.281820E-1	1.281932E-1	1.282098E-1	1.282280E-1	1.282360E-1	1.282494E-1	1.282646E-1	1.282804E-1	1.282890E-1	1.283026E-1	1.283214E-1	1.283350E-1	1.283486E-1	1.283628E-1	1.283660E-1	1.283730E-1	1.283660E-1	1.283580E-1	1.283564E-1	1.283444E-1	1.283350E-1	1.283350E-1	1.283270E-1	1.283184E-1	1.283040E-1	1.282970E-1	1.282890E-1	1.282890E-1	1.282800E-1	1.282692E-1	1.282590E-1	1.282446E-1	1.282360E-1	1.282360E-1	1.282280E-1	1.282280E-1	1.282210E-1	1.282210E-1	1.282114E-1	1.281980E-1	1.281836E-1	1.281806E-1	1.281686E-1	1.281488E-1	1.281440E-1	1.281290E-1	1.281168E-1	1.280966E-1	1.280760E-1	1.280572E-1	1.280328E-1	1.280038E-1	1.279762E-1	1.279492E-1	1.279182E-1	1.278968E-1	1.278636E-1	1.278312E-1	1.278074E-1	1.277828E-1	1.277614E-1	1.277508E-1	1.277352E-1	1.277218E-1	1.277090E-1	1.277020E-1	1.276940E-1	1.276912E-1	1.276870E-1	1.276870E-1	1.276870E-1	1.276870E-1	1.276940E-1	1.276940E-1	1.276940E-1	1.276898E-1	1.276870E-1	1.276870E-1	1.276838E-1	1.276742E-1	1.276682E-1	1.276640E-1	1.276710E-1	1.276790E-1	1.276870E-1	1.277020E-1	1.277106E-1	1.277306E-1	1.277552E-1	1.277858E-1	1.278162E-1	1.278588E-1	1.279046E-1	1.279598E-1	1.280146E-1	1.280604E-1	1.281136E-1	1.281550E-1	1.281916E-1	1.282360E-1	1.282632E-1	1.282876E-1	1.282998E-1	1.283120E-1	1.283318E-1	1.283350E-1	1.283366E-1	1.283430E-1	1.283430E-1	1.283430E-1	1.283430E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283270E-1	1.283200E-1	1.283200E-1	1.283120E-1	1.283120E-1
1.282036E-1	1.281868E-1	1.281504E-1	1.281122E-1	1.280788E-1	1.280632E-1	1.280530E-1	1.280544E-1	1.280616E-1	1.280680E-1	1.280760E-1	1.280830E-1	1.280966E-1	1.281060E-1	1.281140E-1	1.281210E-1	1.281290E-1	1.281400E-1	1.281520E-1	1.281702E-1	1.281820E-1	1.281884E-1	1.282066E-1	1.282266E-1	1.282360E-1	1.282462E-1	1.282660E-1	1.282756E-1	1.282890E-1	1.282984E-1	1.283184E-1	1.283350E-1	1.283516E-1	1.283688E-1	1.283866E-1	1.283928E-1	1.284040E-1	1.284040E-1	1.284040E-1	1.283960E-1	1.283880E-1	1.283852E-1	1.283730E-1	1.283628E-1	1.283500E-1	1.283458E-1	1.283350E-1	1.283242E-1	1.283136E-1	1.283120E-1	1.283120E-1	1.282970E-1	1.282954E-1	1.282890E-1	1.282862E-1	1.282740E-1	1.282604E-1	1.282462E-1	1.282360E-1	1.282328E-1	1.282224E-1	1.282130E-1	1.282036E-1	1.281980E-1	1.281820E-1	1.281734E-1	1.281568E-1	1.281354E-1	1.281242E-1	1.281076E-1	1.280788E-1	1.280602E-1	1.280298E-1	1.279948E-1	1.279598E-1	1.279214E-1	1.278862E-1	1.278514E-1	1.278118E-1	1.277888E-1	1.277614E-1	1.277464E-1	1.277202E-1	1.277048E-1	1.277004E-1	1.276870E-1	1.276742E-1	1.276682E-1	1.276640E-1	1.276640E-1	1.276640E-1	1.276640E-1	1.276640E-1	1.276710E-1	1.276710E-1	1.276640E-1	1.276560E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276560E-1	1.276592E-1	1.276640E-1	1.276710E-1	1.276926E-1	1.277034E-1	1.277234E-1	1.277508E-1	1.277842E-1	1.278222E-1	1.278666E-1	1.279198E-1	1.279810E-1	1.280342E-1	1.280878E-1	1.281322E-1	1.281762E-1	1.282082E-1	1.282360E-1	1.282692E-1	1.282890E-1	1.282998E-1	1.283136E-1	1.283214E-1	1.283270E-1	1.283270E-1	1.283270E-1	1.283270E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283320E-1	1.283200E-1	1.283200E-1	1.283152E-1	1.283120E-1	1.283088E-1	1.283040E-1	1.282970E-1
1.281868E-1	1.281762E-1	1.281322E-1	1.280892E-1	1.280632E-1	1.280314E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280220E-1	1.280386E-1	1.280544E-1	1.280680E-1	1.280760E-1	1.280876E-1	1.281028E-1	1.281230E-1	1.281354E-1	1.281440E-1	1.281600E-1	1.281686E-1	1.281806E-1	1.281868E-1	1.282022E-1	1.282178E-1	1.282312E-1	1.282434E-1	1.282632E-1	1.282804E-1	1.282922E-1	1.283104E-1	1.283302E-1	1.283444E-1	1.283628E-1	1.283866E-1	1.283896E-1	1.284040E-1	1.284110E-1	1.284110E-1	1.284040E-1	1.283976E-1	1.283896E-1	1.283880E-1	1.283810E-1	1.283672E-1	1.283500E-1	1.283430E-1	1.283350E-1	1.283350E-1	1.283270E-1	1.283200E-1	1.283072E-1	1.282954E-1	1.282890E-1	1.282804E-1	1.282692E-1	1.282618E-1	1.282542E-1	1.282374E-1	1.282360E-1	1.282328E-1	1.282210E-1	1.282050E-1	1.281980E-1	1.281900E-1	1.281820E-1	1.281718E-1	1.281568E-1	1.281384E-1	1.281226E-1	1.280952E-1	1.280760E-1	1.280466E-1	1.280146E-1	1.279704E-1	1.279246E-1	1.278908E-1	1.278528E-1	1.278134E-1	1.277780E-1	1.277522E-1	1.277278E-1	1.277020E-1	1.276838E-1	1.276624E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276410E-1	1.276424E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276410E-1	1.276394E-1	1.276250E-1	1.276236E-1	1.276180E-1	1.276180E-1	1.276180E-1	1.276250E-1	1.276330E-1	1.276410E-1	1.276480E-1	1.276592E-1	1.276820E-1	1.277020E-1	1.277448E-1	1.277826E-1	1.278282E-1	1.278848E-1	1.279352E-1	1.279932E-1	1.280588E-1	1.281168E-1	1.281642E-1	1.282038E-1	1.282360E-1	1.282632E-1	1.282890E-1	1.283104E-1	1.283270E-1	1.283350E-1	1.283350E-1	1.283414E-1	1.283350E-1	1.283366E-1	1.283430E-1	1.283398E-1	1.283430E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283270E-1	1.283200E-1	1.283184E-1	1.283088E-1
1.282360E-1	1.282128E-1	1.281702E-1	1.281274E-1	1.280892E-1	1.280680E-1	1.280514E-1	1.280450E-1	1.280530E-1	1.280600E-1	1.280760E-1	1.280788E-1	1.280996E-1	1.281140E-1	1.281290E-1	1.281384E-1	1.281568E-1	1.281764E-1	1.281820E-1	1.281932E-1	1.282022E-1	1.282114E-1	1.282238E-1	1.282360E-1	1.282526E-1	1.282740E-1	1.282890E-1	1.282954E-1	1.283072E-1	1.283228E-1	1.283350E-1	1.283486E-1	1.283702E-1	1.283880E-1	1.283976E-1	1.284174E-1	1.284356E-1	1.284420E-1	1.284490E-1	1.284490E-1	1.284490E-1	1.284420E-1	1.284404E-1	1.284270E-1	1.284142E-1	1.284024E-1	1.283880E-1	1.283880E-1	1.283810E-1	1.283702E-1	1.283580E-1	1.283472E-1	1.283350E-1	1.283228E-1	1.283072E-1	1.282922E-1	1.282890E-1	1.282804E-1	1.282660E-1	1.282590E-1	1.282446E-1	1.282360E-1	1.282266E-1	1.282130E-1	1.282036E-1	1.281916E-1	1.281820E-1	1.281670E-1	1.281488E-1	1.281322E-1	1.281140E-1	1.280878E-1	1.280680E-1	1.280252E-1	1.279902E-1	1.279554E-1	1.279092E-1	1.278652E-1	1.278222E-1	1.277842E-1	1.277522E-1	1.277170E-1	1.277020E-1	1.276758E-1	1.276608E-1	1.276480E-1	1.276438E-1	1.276410E-1	1.276410E-1	1.276410E-1	1.276424E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276466E-1	1.276410E-1	1.276330E-1	1.276250E-1	1.276250E-1	1.276250E-1	1.276250E-1	1.276298E-1	1.276410E-1	1.276466E-1	1.276480E-1	1.276496E-1	1.276668E-1	1.276898E-1	1.277092E-1	1.277462E-1	1.277796E-1	1.278236E-1	1.278758E-1	1.279260E-1	1.279826E-1	1.280328E-1	1.280818E-1	1.281322E-1	1.281732E-1	1.282052E-1	1.282360E-1	1.282558E-1	1.282788E-1	1.282890E-1	1.282970E-1	1.283040E-1	1.283152E-1	1.283256E-1	1.283270E-1	1.283270E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283270E-1	1.283270E-1	1.283270E-1	1.283200E-1
1.282360E-1	1.282222E-1	1.281702E-1	1.281228E-1	1.280802E-1	1.280632E-1	1.280498E-1	1.280450E-1	1.280498E-1	1.280600E-1	1.280728E-1	1.280760E-1	1.280910E-1	1.281060E-1	1.281242E-1	1.281338E-1	1.281488E-1	1.281658E-1	1.281820E-1	1.281900E-1	1.281994E-1	1.282130E-1	1.282280E-1	1.282360E-1	1.282462E-1	1.282590E-1	1.282692E-1	1.282820E-1	1.282890E-1	1.282984E-1	1.283200E-1	1.283334E-1	1.283548E-1	1.283778E-1	1.283960E-1	1.284206E-1	1.284404E-1	1.284538E-1	1.284650E-1	1.284706E-1	1.284650E-1	1.284650E-1	1.284570E-1	1.284490E-1	1.284420E-1	1.284420E-1	1.284388E-1	1.284270E-1	1.284096E-1	1.283896E-1	1.283762E-1	1.283532E-1	1.283350E-1	1.283184E-1	1.282938E-1	1.282890E-1	1.282772E-1	1.282676E-1	1.282590E-1	1.282510E-1	1.282430E-1	1.282430E-1	1.282360E-1	1.282312E-1	1.282210E-1	1.282050E-1	1.281980E-1	1.281820E-1	1.281806E-1	1.281642E-1	1.281412E-1	1.281182E-1	1.280788E-1	1.280466E-1	1.280132E-1	1.279718E-1	1.279246E-1	1.278832E-1	1.278452E-1	1.278058E-1	1.277642E-1	1.277352E-1	1.277020E-1	1.276838E-1	1.276608E-1	1.276480E-1	1.276410E-1	1.276410E-1	1.276424E-1	1.276452E-1	1.276480E-1	1.276496E-1	1.276592E-1	1.276640E-1	1.276710E-1	1.276710E-1	1.276696E-1	1.276640E-1	1.276560E-1	1.276560E-1	1.276544E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276560E-1	1.276624E-1	1.276854E-1	1.277020E-1	1.277170E-1	1.277432E-1	1.277628E-1	1.277964E-1	1.278328E-1	1.278682E-1	1.279230E-1	1.279748E-1	1.280280E-1	1.280788E-1	1.281290E-1	1.281762E-1	1.282052E-1	1.282328E-1	1.282542E-1	1.282708E-1	1.282862E-1	1.282890E-1	1.282984E-1	1.283088E-1	1.283168E-1	1.283242E-1	1.283334E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283286E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283270E-1
1.282360E-1	1.282146E-1	1.281642E-1	1.281044E-1	1.280680E-1	1.280402E-1	1.280300E-1	1.280300E-1	1.280402E-1	1.280544E-1	1.280712E-1	1.280788E-1	1.280924E-1	1.281060E-1	1.281182E-1	1.281290E-1	1.281412E-1	1.281520E-1	1.281642E-1	1.281778E-1	1.281868E-1	1.282050E-1	1.282238E-1	1.282360E-1	1.282462E-1	1.282604E-1	1.282740E-1	1.282834E-1	1.282890E-1	1.283088E-1	1.283270E-1	1.283382E-1	1.283564E-1	1.283794E-1	1.283976E-1	1.284312E-1	1.284506E-1	1.284720E-1	1.284832E-1	1.284880E-1	1.284800E-1	1.284720E-1	1.284570E-1	1.284570E-1	1.284570E-1	1.284490E-1	1.284490E-1	1.284420E-1	1.284340E-1	1.284158E-1	1.283928E-1	1.283746E-1	1.283472E-1	1.283228E-1	1.282984E-1	1.282862E-1	1.282724E-1	1.282590E-1	1.282510E-1	1.282430E-1	1.282360E-1	1.282360E-1	1.282210E-1	1.282130E-1	1.282050E-1	1.281980E-1	1.281900E-1	1.281820E-1	1.281718E-1	1.281568E-1	1.281384E-1	1.281182E-1	1.280878E-1	1.280602E-1	1.280206E-1	1.279824E-1	1.279444E-1	1.279060E-1	1.278620E-1	1.278222E-1	1.277872E-1	1.277550E-1	1.277216E-1	1.277004E-1	1.276790E-1	1.276640E-1	1.276560E-1	1.276480E-1	1.276560E-1	1.276576E-1	1.276640E-1	1.276710E-1	1.276790E-1	1.276838E-1	1.276870E-1	1.276838E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276742E-1	1.276790E-1	1.276790E-1	1.276898E-1	1.276940E-1	1.277020E-1	1.277020E-1	1.277020E-1	1.277106E-1	1.277278E-1	1.277320E-1	1.277536E-1	1.277658E-1	1.277948E-1	1.278330E-1	1.278774E-1	1.279260E-1	1.279764E-1	1.280358E-1	1.280906E-1	1.281382E-1	1.281806E-1	1.282130E-1	1.282388E-1	1.282646E-1	1.282820E-1	1.282890E-1	1.283012E-1	1.283120E-1	1.283200E-1	1.283270E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283382E-1	1.283430E-1	1.283430E-1	1.283430E-1	1.283430E-1	1.283350E-1	1.283350E-1	1.283350E-1	1.283270E-1
1.282280E-1	1.282038E-1	1.281502E-1	1.281014E-1	1.280618E-1	1.280314E-1	1.280220E-1	1.280220E-1	1.280236E-1	1.280342E-1	1.280498E-1	1.280680E-1	1.280788E-1	1.280996E-1	1.281168E-1	1.281290E-1	1.281456E-1	1.281656E-1	1.281820E-1	1.281900E-1	1.281994E-1	1.282114E-1	1.282224E-1	1.282360E-1	1.282402E-1	1.282542E-1	1.282692E-1	1.282820E-1	1.282890E-1	1.283012E-1	1.283168E-1	1.283302E-1	1.283472E-1	1.283674E-1	1.283866E-1	1.284008E-1	1.284174E-1	1.284356E-1	1.284420E-1	1.284420E-1	1.284554E-1	1.284490E-1	1.284490E-1	1.284420E-1	1.284420E-1	1.284490E-1	1.284490E-1	1.284448E-1	1.284420E-1	1.284298E-1	1.283992E-1	1.283778E-1	1.283472E-1	1.283272E-1	1.282952E-1	1.282788E-1	1.282618E-1	1.282446E-1	1.282360E-1	1.282312E-1	1.282280E-1	1.282162E-1	1.282022E-1	1.281900E-1	1.281820E-1	1.281820E-1	1.281778E-1	1.281670E-1	1.281628E-1	1.281488E-1	1.281322E-1	1.281168E-1	1.280862E-1	1.280588E-1	1.280206E-1	1.279824E-1	1.279444E-1	1.278984E-1	1.278604E-1	1.278178E-1	1.277796E-1	1.277536E-1	1.277278E-1	1.277020E-1	1.276790E-1	1.276576E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276480E-1	1.276512E-1	1.276560E-1	1.276640E-1	1.276640E-1	1.276640E-1	1.276560E-1	1.276560E-1	1.276560E-1	1.276560E-1	1.276640E-1	1.276640E-1	1.276640E-1	1.276640E-1	1.276710E-1	1.276790E-1	1.276870E-1	1.276940E-1	1.276972E-1	1.277034E-1	1.277234E-1	1.277464E-1	1.277674E-1	1.278026E-1	1.278374E-1	1.278878E-1	1.279368E-1	1.279962E-1	1.280420E-1	1.280848E-1	1.281290E-1	1.281688E-1	1.281948E-1	1.282224E-1	1.282374E-1	1.282542E-1	1.282708E-1	1.282876E-1	1.282890E-1	1.282984E-1	1.283120E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283200E-1	1.283136E-1	1.283040E-1	1.282970E-1	1.282954E-1	1.282890E-1
1.282130E-1	1.281836E-1	1.281306E-1	1.280726E-1	1.280252E-1	1.280070E-1	1.279990E-1	1.279990E-1	1.280070E-1	1.280220E-1	1.280236E-1	1.280498E-1	1.280712E-1	1.280816E-1	1.280996E-1	1.281182E-1	1.281338E-1	1.281488E-1	1.281628E-1	1.281750E-1	1.281820E-1	1.281900E-1	1.281994E-1	1.282114E-1	1.282210E-1	1.282210E-1	1.282360E-1	1.282360E-1	1.282526E-1	1.282692E-1	1.282848E-1	1.282938E-1	1.283136E-1	1.283334E-1	1.283502E-1	1.283762E-1	1.283928E-1	1.284206E-1	1.284404E-1	1.284420E-1	1.284490E-1	1.284538E-1	1.284570E-1	1.284570E-1	1.284570E-1	1.284490E-1	1.284420E-1	1.284420E-1	1.284326E-1	1.284174E-1	1.283944E-1	1.283732E-1	1.283398E-1	1.283168E-1	1.282890E-1	1.282662E-1	1.282446E-1	1.282360E-1	1.282224E-1	1.282130E-1	1.282050E-1	1.281916E-1	1.281900E-1	1.281852E-1	1.281820E-1	1.281820E-1	1.281750E-1	1.281628E-1	1.281472E-1	1.281290E-1	1.281092E-1	1.280894E-1	1.280680E-1	1.280418E-1	1.280206E-1	1.279886E-1	1.279522E-1	1.279122E-1	1.278636E-1	1.278252E-1	1.277902E-1	1.277566E-1	1.277352E-1	1.277122E-1	1.277020E-1	1.276926E-1	1.276870E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276790E-1	1.276710E-1	1.276710E-1	1.276710E-1	1.276774E-1	1.276822E-1	1.276912E-1	1.276940E-1	1.277020E-1	1.277048E-1	1.277122E-1	1.277202E-1	1.277320E-1	1.277432E-1	1.277598E-1	1.277870E-1	1.278178E-1	1.278558E-1	1.278938E-1	1.279384E-1	1.279948E-1	1.280388E-1	1.280818E-1	1.281274E-1	1.281732E-1	1.281978E-1	1.282238E-1	1.282416E-1	1.282590E-1	1.282660E-1	1.282740E-1	1.282820E-1	1.282890E-1	1.282890E-1	1.282954E-1	1.282970E-1	1.283012E-1	1.283040E-1	1.283040E-1	1.282984E-1	1.282970E-1	1.282890E-1	1.282862E-1	1.282740E-1	1.282660E-1
1.282266E-1	1.282022E-1	1.281504E-1	1.280952E-1	1.280542E-1	1.280268E-1	1.280220E-1	1.280220E-1	1.280252E-1	1.280402E-1	1.280558E-1	1.280712E-1	1.280760E-1	1.280966E-1	1.281108E-1	1.281290E-1	1.281384E-1	1.281520E-1	1.281674E-1	1.281820E-1	1.281868E-1	1.281980E-1	1.282050E-1	1.282194E-1	1.282328E-1	1.282360E-1	1.282388E-1	1.282510E-1	1.282692E-1	1.282820E-1	1.282890E-1	1.283012E-1	1.283242E-1	1.283428E-1	1.283702E-1	1.283896E-1	1.284040E-1	1.284298E-1	1.284420E-1	1.284490E-1	1.284490E-1	1.284490E-1	1.284490E-1	1.284570E-1	1.284570E-1	1.284570E-1	1.284538E-1	1.284462E-1	1.284420E-1	1.284254E-1	1.284036E-1	1.283852E-1	1.283628E-1	1.283366E-1	1.283152E-1	1.282906E-1	1.282660E-1	1.282510E-1	1.282360E-1	1.282280E-1	1.282210E-1	1.282178E-1	1.282100E-1	1.281964E-1	1.281900E-1	1.281868E-1	1.281778E-1	1.281718E-1	1.281670E-1	1.281568E-1	1.281412E-1	1.281290E-1	1.281092E-1	1.280804E-1	1.280558E-1	1.280236E-1	1.279978E-1	1.279674E-1	1.279306E-1	1.278954E-1	1.278636E-1	1.278358E-1	1.278104E-1	1.277902E-1	1.277686E-1	1.277536E-1	1.277432E-1	1.277336E-1	1.277278E-1	1.277250E-1	1.277186E-1	1.277170E-1	1.277170E-1	1.277202E-1	1.277250E-1	1.277250E-1	1.277250E-1	1.277250E-1	1.277250E-1	1.277250E-1	1.277250E-1	1.277234E-1	1.277170E-1	1.277170E-1	1.277170E-1	1.277250E-1	1.277320E-1	1.277320E-1	1.277400E-1	1.277494E-1	1.277566E-1	1.277748E-1	1.278026E-1	1.278208E-1	1.278588E-1	1.278924E-1	1.279276E-1	1.279688E-1	1.280144E-1	1.280542E-1	1.280848E-1	1.281228E-1	1.281488E-1	1.281820E-1	1.282022E-1	1.282238E-1	1.282360E-1	1.282526E-1	1.282660E-1	1.282772E-1	1.282834E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282890E-1	1.282820E-1	1.282788E-1	1.282740E-1	1.282660E-1
